port,top_slack,tile_slack,slack_delta,driver_slack,receiver_slack,delay_split,available_time,driver_delay,receiver_delay,driver_efo,receiver_efo,efo_delta,route_ratio
p1142,65.967377,46.014977,19.95,38.868851,7.146126,0.6211,192.402191,74.840271,45.657959,3.28,1.94,1.34,0.26
p1143,64.704956,47.013238,17.69,37.002926,10.010312,0.6392,189.941894,76.440979,43.144531,3.61,1.89,1.72,0.26
p1144,59.93433,42.040135,17.89,32.433079,9.607056,0.6292,189.278839,80.347748,47.351074,4.15,1.89,2.26,0.24
p1145,57.629036,32.937875,24.69,20.126644,12.811231,0.6796,189.581939,90.632874,42.726379,4.3,2.59,1.71,0.24
p1146,59.742611,38.361067,21.38,23.904039,14.457028,0.6651,190.070251,87.343964,43.984619,3.68,2.49,1.19,0.25
p1147,58.678726,36.759634,21.92,20.602539,16.157095,0.676,189.490326,90.065552,43.166992,4.37,2.54,1.83,0.24
p1148,66.181366,50.042795,16.14,38.304455,11.73834,0.6242,189.949859,74.733215,44.986572,3.49,1.96,1.53,0.25
p1149,65.054169,49.963424,15.09,38.653564,11.30986,0.6183,190.113098,74.425018,45.946472,3.24,2.06,1.18,0.26
p1150,62.378803,48.9338,13.45,34.606663,14.327137,0.6444,190.088837,78.447571,43.298523,3.83,1.67,2.16,0.25
p1151,60.048237,45.609995,14.44,34.241215,11.36878,0.6076,189.360596,78.084869,50.419128,4.11,2.23,1.88,0.24
p1152,56.12146,40.965833,15.16,29.739826,11.226007,0.6334,189.339875,82.565613,47.794067,4.51,2.12,2.39,0.25
p1153,50.92939,21.396103,29.53,17.867645,3.528458,0.608,190.022796,93.670135,60.401794,9.72,4.06,5.66,0.22
p1154,57.162868,37.68236,19.48,24.619162,13.063198,0.6314,190.022796,86.91861,50.751038,8.55,2.77,5.78,0.22
p1155,55.583214,24.634217,30.95,21.303234,3.330983,0.5922,189.886138,90.234528,62.143677,9.4,2.59,6.81,0.23
p1156,53.977909,34.598954,19.38,27.812611,6.786343,0.5807,189.749572,83.588501,60.350342,11.46,5.88,5.58,0.21
p1157,59.337917,39.509043,19.83,29.731224,9.777819,0.5912,189.749572,81.669983,56.483765,9.98,4.69,5.29,0.22
p1158,64.198601,39.505617,24.69,28.101055,11.404562,0.6008,189.749572,83.30011,55.356262,13.2,3.36,9.84,0.23
p1159,62.967056,34.173005,28.79,25.069969,9.103036,0.6033,189.610779,86.331238,56.777832,8.54,3.49,5.05,0.23
p1160,59.808128,42.058058,17.75,24.197521,17.860537,0.6419,189.708344,87.301239,48.708801,8.47,3.15,5.32,0.24
p1161,54.596573,32.450599,22.15,26.506632,5.943967,0.585,189.708344,84.992157,60.304688,8.07,5.23,2.84,0.21
p1162,65.177109,37.936073,27.24,28.254992,9.681081,0.5926,189.708344,83.243805,57.227905,8.06,3.49,4.57,0.24
p1163,59.685375,34.417888,25.27,27.286022,7.131866,0.5919,189.362701,84.212738,58.074036,12.37,4.43,7.94,0.23
p1164,58.924709,28.969747,29.95,23.870342,5.099405,0.5905,189.309509,87.575256,60.731934,13.98,2.52,11.46,0.26
p1165,50.786175,27.980081,22.81,26.630871,1.34921,0.5711,189.309509,84.814697,63.696228,7.13,3.12,4.01,0.22
p1166,66.313004,42.469906,23.84,33.967056,8.50285,0.5739,189.309509,77.478516,57.523743,13.03,3.62,9.41,0.23
p1167,49.610298,36.349602,13.26,30.231617,6.117985,0.5284,188.415741,81.213989,72.488525,8.74,3.59,5.15,0.22
p1168,51.796162,24.998627,26.8,20.713953,4.284674,0.5981,188.777405,91.093231,61.199463,7.46,4.26,3.2,0.22
p1169,64.486153,37.195542,27.29,29.302662,7.89288,0.5924,188.777405,82.504608,56.76355,7.16,2.92,4.24,0.23
p1170,50.771442,31.767802,19,23.70742,8.060382,0.6056,188.777405,88.099762,57.384644,9.42,4.04,5.38,0.21
p1171,57.541874,35.397293,22.14,28.551476,6.845817,0.5903,188.983734,83.255768,57.775818,11.27,4.06,7.21,0.24
p1172,62.872849,40.229023,22.64,32.523251,7.705772,0.5778,189.068511,79.368683,57.992981,11.09,4.19,6.9,0.24
p1173,53.012074,32.68016,20.33,21.589016,11.091144,0.6272,189.068511,90.303009,53.684753,6.36,4.12,2.24,0.21
p1174,57.56538,35.929942,21.64,29.335472,6.59447,0.585,189.068511,82.556549,58.564087,7.63,3.42,4.21,0.22
p1175,60.122772,38.885498,21.24,33.290051,5.595447,0.5687,189.576812,78.60202,59.609741,3.2,3.93,0.73,0.31
p1176,69.930489,55.014097,14.92,34.582699,20.431398,0.629,189.630615,77.363098,45.635681,10.35,4.21,6.14,0.24
p1177,53.379021,32.430299,20.95,28.343853,4.086446,0.5779,189.630615,83.601868,61.05835,11.27,3.64,7.63,0.22
p1178,53.882294,35.538818,18.34,29.010677,6.528141,0.5819,189.630615,82.935181,59.58728,8.21,3.44,4.77,0.22
p1179,61.368618,39.077144,22.29,30.271162,8.805982,0.5927,189.809692,81.674683,56.137207,6.51,2.99,3.52,0.22
p1180,63.532364,43.116106,20.42,27.398575,15.717531,0.6259,189.750152,84.487671,50.48761,8.19,2.92,5.27,0.25
p1181,60.097019,37.136715,22.96,28.679575,8.45714,0.5928,189.750152,83.206665,57.164368,11.08,3.76,7.32,0.24
p1182,55.024597,35.327356,19.7,32.052906,3.27445,0.5592,189.750152,79.833374,62.924805,11.03,4.24,6.79,0.21
p1183,63.682911,35.89942,27.78,31.150961,4.748459,0.5694,190.100464,80.735352,61.050354,11.89,4.05,7.84,0.23
p1184,73.368317,45.318213,28.05,8.849715,36.468498,0.6126,189.310363,81.276489,51.403381,5.36,4.79,0.57,0.34
p1185,79.039825,53.76142,25.28,8.703006,45.058414,0.5978,189.739715,76.47113,51.447937,3.95,5.81,1.86,0.34
p1186,65.591614,79.716366,14.12,12.340359,67.376007,0.7216,189.631378,74.268494,28.65918,4.18,4.38,0.2,0.47
p1187,85.99279,44.265358,41.73,10.509754,33.755604,0.5158,189.698272,69.670044,65.398193,5.55,8.09,2.54,0.28
p1188,34.773003,46.81057,12.04,7.481579,39.328991,0.5474,178.469605,67.391724,55.725037,2.67,3.37,0.7,0.3
p1189,90.360794,79.460134,10.9,13.158987,66.301147,0.6673,202.346435,73.841583,36.820496,2.61,5.23,2.62,0.35
p1190,51.813343,37.981252,13.83,4.760286,33.220966,0.5353,194.267151,74.703857,64.84668,3.37,7.69,4.32,0.23
p1191,66.030968,51.105236,14.93,-2.935333,54.040569,0.6004,194.372345,77.12265,51.333801,1.9,4.28,2.38,0.37
p1192,98.639839,27.094723,71.55,-11.605556,38.700279,0.5022,195.404205,68.58197,67.987488,1.83,3.42,1.59,0.3
p1193,65.045425,48.373016,16.67,11.147598,37.225418,0.547,197.673157,76.106049,63.019165,3.37,6.16,2.79,0.24
p1194,91.899246,102.458221,10.56,18.881195,83.577026,0.7964,197.752777,66.527496,17.003235,4.95,1.68,3.27,0.37
p1195,101.43396,58.71832,42.72,11.092755,47.625565,0.5549,197.732941,61.755646,49.540405,2.55,1.99,0.56,0.3
p1196,75.505112,62.653199,12.85,23.796452,38.856747,0.7084,190.237091,85.626404,35.252136,3.9,6.2,2.3,0.3
p1197,81.352325,66.540982,14.81,6.557255,59.983727,0.6152,194.017913,67.185944,42.018066,2.21,4.72,2.51,0.29
p1198,65.808006,45.753914,20.05,7.777981,37.975933,0.5293,194.29065,71.605255,63.682129,2.5,8.26,5.76,0.34
p1199,70.193436,7.231884,62.96,13.035981,-5.804097,0.6873,175.511017,54.99054,25.021362,4.04,2.76,1.28,0.35
p1200,58.765835,72.022113,13.26,6.286929,65.735184,0.5711,182.781342,62.412903,46.871948,10.05,6.76,3.29,0.25
p1201,57.196297,43.328445,13.87,0.450546,42.877899,0.6435,183.061005,85.557953,47.391357,13.26,3.14,10.12,0.22
p1202,32.773682,43.344562,10.57,2.182727,41.161835,0.4811,165.785522,60.56369,65.326416,3.81,2.98,0.83,0.28
p1203,53.080803,63.576059,10.5,5.905172,57.670887,0.5196,184.982361,59.284698,54.806885,6.33,3.89,2.44,0.3
p1204,95.485695,112.668068,17.18,14.352837,98.315231,0.8542,184.022064,58.362579,9.958069,8.85,3,5.85,0.29
p1205,72.773293,59.666213,13.11,14.362636,45.303577,0.8279,183.171081,98.675629,20.511414,7.73,2.77,4.96,0.23
p1206,53.873402,68.078611,14.21,13.881731,54.19688,0.6307,180.359192,68.780212,40.265991,6.73,4.31,2.42,0.28
p1207,80.862602,57.422493,23.44,6.351063,51.07143,0.7558,182.90155,87.029358,28.116333,7.26,5.07,2.19,0.21
p1208,74.528046,56.726207,17.8,6.491187,50.23502,0.7519,193.146362,91.427734,30.160828,10.11,6.35,3.76,0.29
p1209,69.202637,56.726611,12.48,72.87674,-16.150129,0.6002,190.714264,67.653931,45.059753,2.26,2.21,0.05,0.31
p1210,33.096958,12.508673,20.59,-4.776197,17.28487,0.3574,193.034912,59.156128,106.340759,2.92,3.85,0.93,0.33
p1211,34.636032,14.63482,20,-1.939837,16.574657,0.3282,192.695649,53.22464,108.957031,2.12,5.79,3.67,0.29
p1212,27.207359,16.363857,10.84,-1.255974,17.619831,0.2916,192.790101,47.567688,115.560913,2.28,5.29,3.01,0.27
p1213,36.246914,20.143897,16.1,-10.7608,30.904697,0.3386,193.47638,53.438782,104.382507,1.45,3.23,1.78,0.36
p1214,41.826511,20.665735,21.16,3.497461,17.168274,0.3596,193.84845,57.319702,102.080322,3.48,5.44,1.96,0.34
p1215,34.425991,23.935813,10.49,-0.666911,24.602724,0.3037,193.684601,47.130341,108.057617,1.89,5.88,3.99,0.33
p1216,25.687246,14.010142,11.68,-3.964221,17.974363,0.3017,193.515473,50.27124,116.335632,1.74,4.44,2.7,0.3
p1217,31.932516,20.430392,11.5,-0.374658,20.80505,0.36,192.059601,56.335846,100.15033,3.08,3.52,0.44,0.35
p1218,24.463129,13.064723,11.4,-2.330024,15.394747,0.2729,192.012299,46.033966,122.661438,2.65,4.18,1.53,0.3
p1219,22.77973,3.811298,18.97,-7.458159,11.269457,0.2969,192.860962,52.823822,125.081909,1.88,4.52,2.64,0.27
p1220,37.947365,12.8852,25.06,-5.378499,18.263699,0.3058,191.699219,49.462433,112.30127,1.4,3.93,2.53,0.28
p1221,30.18428,20.127232,10.06,1.343331,18.783901,0.3009,191.550018,47.016022,109.244812,2.07,4.68,2.61,0.31
p1222,36.249092,23.135255,13.11,-2.040454,25.175709,0.3082,191.42337,47.1875,105.900635,2.52,4.88,2.36,0.29
p1223,25.429083,5.403462,20.03,-0.49089,5.894352,0.2644,191.577941,47.022491,130.844788,2,4.81,2.81,0.28
p1224,35.827991,16.008292,19.82,2.590331,13.417961,0.3457,191.16748,54.193695,102.576599,2.68,4.18,1.5,0.29
p1225,29.780979,14.671675,15.11,-3.155157,17.826832,0.2973,190.891723,47.883331,113.191406,2.73,5.16,2.43,0.3
p1226,25.161442,6.144025,19.02,-6.237294,12.381319,0.25,191.539947,43.34375,130.040588,2.45,4.71,2.26,0.29
p1227,14.424732,3.740694,10.68,-8.507245,12.247939,0.3316,192.899475,58.117645,117.132629,1.63,5.23,3.6,0.29
p1228,34.742001,24.387741,10.35,-9.447071,33.834812,0.3057,191.166076,47.494141,107.844849,1.38,4.96,3.58,0.28
p1229,30.93578,20.625545,10.31,1.818748,18.806797,0.3007,191.088958,45.941132,106.830688,2.68,4.84,2.16,0.29
p1230,34.751465,16.284093,18.47,-0.792275,17.076368,0.3043,191.102417,49.673187,113.548523,2.66,4.9,2.24,0.28
p1231,31.571621,10.477583,21.09,-7.774412,18.251995,0.3033,190.750885,50.043823,114.948181,2.87,5.95,3.08,0.26
p1232,29.082226,12.54429,16.54,-6.195023,18.739313,0.2861,191.174775,46.807037,116.789001,2.13,5.13,3,0.29
p1233,37.598137,27.059243,10.54,2.634759,24.424484,0.3304,190.800995,49.291595,99.875244,2.81,4.06,1.25,0.31
p1234,38.824718,23.016393,15.81,3.505786,19.510607,0.2889,190.792785,44.972351,110.691711,1.96,3.97,2.01,0.28
p1235,25.603844,13.059486,12.54,-5.978796,19.038282,0.2856,190.74292,48.606995,121.608154,2.92,6.73,3.81,0.26
p1236,26.433054,13.480159,12.95,-1.522705,15.002864,0.2948,193.028381,48.453949,115.906738,2.36,4.48,2.12,0.27
p1237,28.668982,17.019769,11.65,-4.381005,21.400774,0.3371,191.00293,54.566833,107.323059,2.81,5.77,2.96,0.29
p1238,29.497679,13.72216,15.78,-1.683833,15.405993,0.5322,183.9693,83.526794,73.410583,3.1,5.12,2.02,0.25
p1239,42.358974,29.381567,12.98,8.777946,20.603621,0.5183,184.543121,73.661499,68.448364,1.93,3.94,2.01,0.3
p1240,44.165592,30.786811,13.38,9.909108,20.877703,0.5169,184.513886,72.606598,67.868164,1.93,3.98,2.05,0.29
p1241,28.064934,16.808218,11.26,-8.093758,24.901976,0.5867,182.562896,88.632965,62.429504,2.97,4.21,1.24,0.3
p1242,25.243088,15.019235,10.22,-6.227927,21.247162,0.5668,182.361084,86.731354,66.286011,2.77,4.87,2.1,0.29
p1243,35.825996,25.518055,10.31,-1.076572,26.594627,0.553,182.451233,81.593903,65.941345,2.56,4.4,1.84,0.28
p1244,37.442574,20.776,16.67,4.838991,15.937009,0.527,186.845123,80.927124,72.620667,3.07,4.53,1.46,0.25
p1245,28.64366,16.020294,12.62,0.789028,15.231266,0.5369,186.790314,84.906494,73.239319,2.2,4.8,2.6,0.28
p1246,25.873148,10.262076,15.61,6.310506,3.95157,0.4626,197.904968,78.036194,90.652954,5.42,1.72,3.7,0.38
p1247,43.931328,33.092021,10.84,6.71214,26.379881,0.7,188.598969,94.216522,40.369629,3.29,2.87,0.42,0.38
p1248,25.445097,15.192886,10.25,2.117124,13.075762,0.5918,189.478607,90.447449,62.377563,2.09,4.51,2.42,0.34
p1249,16.603809,4.131837,12.47,4.597726,-0.465889,0.4488,189.325592,73.252563,89.956482,2.31,7.15,4.84,0.31
p1250,38.566048,19.952219,18.61,5.359678,14.592541,0.6385,188.134796,96.362305,54.568848,3.52,6.58,3.06,0.29
p1251,11.146372,24.263051,13.12,5.882188,18.380863,0.6608,185.181244,96.259003,49.415588,3.47,6.4,2.93,0.35
p1252,28.966076,39.204777,10.24,10.501599,28.703178,0.7073,185.444641,91.290497,37.770325,4.48,11.22,6.74,0.35
p1253,22.264278,34.845586,12.58,-0.125262,34.970848,0.6964,187.692657,95.629517,41.700134,6.24,4.52,1.72,0.33
p1254,26.338438,14.714535,11.62,20.054909,-5.340374,0.9926,218.963409,187.634186,1.399048,7.42,3,4.42,0.2
p1255,30.36886,11.532591,18.84,25.257616,-13.725025,0.9287,218.72882,182.431427,14.00763,9.04,2.13,6.91,0.2
p1256,37.206081,26.590089,10.62,32.308556,-5.718467,0.9869,217.414367,175.380524,2.328369,7.71,3,4.71,0.23
p1257,17.968616,-1.653486,19.62,20.992275,-22.645761,0.9076,194.075226,167.070343,17.003479,8.88,1.74,7.14,0.18
p1258,-2.731017,7.879452,10.61,18.784834,-10.905382,0.979,212.46524,188.904266,4.059814,9.23,3,6.23,0.13
p1259,39.497124,22.448379,17.05,40.366249,-17.91787,0.9086,196.227905,148.073242,14.888122,9.34,1.63,7.71,0.16
p1260,50.145138,31.035073,19.11,41.852505,-10.817432,0.9144,202.433288,145.756348,13.643372,8.79,1.71,7.08,0.22
p1261,53.201893,37.17008,16.03,32.51255,4.65753,0.9965,206.017548,154.986755,0.538758,8.22,3,5.22,0.18
p1262,37.774239,26.448778,11.33,20.321686,6.127092,0.9972,226.210052,187.367523,0.529053,7.26,3,4.26,0.21
p1263,35.544689,25.538119,10.01,21.024374,4.513745,0.9953,206.768738,167.226257,0.785034,7.4,3,4.4,0.18
p1264,38.387032,27.97035,10.42,26.047678,1.922672,0.9912,204.298645,161.842102,1.429809,7.65,3,4.65,0.21
p1265,36.392647,24.976288,11.42,23.220169,1.756119,0.9879,205.231964,164.702484,2.015869,6.37,3,3.37,0.19
p1266,44.134144,31.819076,12.32,27.844292,3.974784,0.9949,205.252197,159.780212,0.826905,6.85,3,3.85,0.22
p1267,29.043537,8.09252,20.95,16.16514,-8.07262,0.9198,206.742401,171.442596,14.942505,7.64,2.56,5.08,0.21
p1268,35.375435,20.805895,14.57,27.095814,-6.289919,0.9189,207.197235,160.966705,14.200989,8.31,1.62,6.69,0.23
p1269,51.081318,37.787174,13.29,44.977051,-7.189877,0.914,206.00235,142.738556,13.434449,6.96,1.62,5.34,0.27
p1270,-17.302557,-6.757413,10.55,10.570434,-17.327847,0.9743,197.153198,186.869904,4.934631,6.52,3,3.52,0.2
p1271,-8.33326,4.735861,13.07,22.646969,-17.911108,0.9631,197.153198,174.793488,6.687866,6.77,3,3.77,0.22
p1272,32.806007,19.580695,13.23,31.714388,-12.133693,0.9682,201.784149,146.391754,4.805237,8.55,3,5.55,0.19
p1273,26.484337,15.915012,10.57,25.643673,-9.728661,0.9882,181.883179,151.878723,1.813354,6.05,3,3.05,0.18
p1274,42.19334,24.599125,17.59,20.485023,4.114102,0.9932,215.010833,158.700165,1.089905,6.39,3,3.39,0.17
p1275,38.345825,23.9814,14.36,19.759501,4.221899,0.9927,195.710205,158.381592,1.157287,7.78,3,4.78,0.18
p1276,36.022816,22.558764,13.46,19.774601,2.784163,0.9927,198.486175,159.408783,1.173889,7.01,3,4.01,0.16
p1277,27.865976,17.603434,10.26,19.05834,-1.454906,0.9844,189.125213,156.313904,2.4729,7.23,3,4.23,0.22
p1278,22.554398,7.550053,15,24.441029,-16.890976,0.901,190.41095,153.598358,16.867615,5.49,1.99,3.5,0.27
p1279,26.166096,14.951672,11.21,20.886175,-5.934503,0.9699,189.66864,156.411163,4.853088,5.72,3,2.72,0.29
p1280,72.879097,102.307713,29.43,43.343071,58.964642,0.372,193.344848,36.365906,61.398621,13.1,5.85,7.25,0.35
p1281,62.256573,107.345139,45.09,51.018963,56.326176,0.3956,193.064148,36.759277,56.16803,15.09,5.15,9.94,0.36
p1282,72.672806,109.618679,36.95,48.200935,61.417744,0.3995,192.748626,36.591797,55.00177,14.7,3.31,11.39,0.37
p1283,38.433418,23.182961,15.25,-6.898588,30.081549,0.5835,181.946686,83.41745,59.552429,3.53,1.92,1.61,0.29
p1284,103.327713,88.26277,15.06,-1.617708,89.880478,0.8668,182.070282,59.605469,9.16333,2.82,1.11,1.71,0.24
p1285,34.329357,20.861696,13.47,6.748346,14.11335,0.4289,199.825531,70.122223,93.36499,2.29,7.01,4.72,0.32
p1286,44.665115,34.53173,10.13,20.346855,14.184875,0.5899,192.950043,84.567444,58.795715,6.06,2.1,3.96,0.29
p1287,49.456413,38.602055,10.85,25.225441,13.376614,0.5757,192.646973,80.152527,59.069275,4.89,2.23,2.66,0.29
p1288,53.832695,37.337159,16.5,28.314404,9.022755,0.552,193.567261,77.466003,62.877747,6.82,3.28,3.54,0.31
p1289,46.564941,36.112044,10.45,25.583504,10.52854,0.5662,193.548676,80.353729,61.575317,7.65,2.24,5.41,0.26
p1290,48.920979,38.891855,10.03,31.316652,7.575203,0.5358,193.20343,74.385406,64.453613,6.07,2.25,3.82,0.28
p1291,38.825871,28.545874,10.28,18.494009,10.051865,0.5839,191.336151,87.077545,62.049622,4.98,2.77,2.21,0.31
p1292,30.864817,20.658806,10.21,14.638091,6.020715,0.5717,190.680054,88.313995,66.164429,5.38,2.62,2.76,0.29
p1293,39.168865,28.134912,11.03,16.769598,11.365314,0.5923,190.79361,88.690277,61.043945,8.46,2.09,6.37,0.29
p1294,51.458557,39.961248,11.5,22.886974,17.074274,0.595,191.152863,82.454956,56.133179,4.74,1.98,2.76,0.31
p1295,67.96666,47.957104,20.01,19.838549,28.118555,0.8543,189.620453,110.370941,18.827209,5.23,3.68,1.55,0.22
p1296,51.346794,13.707263,37.64,19.379143,-5.67188,0.4277,181.9281,41.098389,54.982533,8.66,1.82,6.84,0.3
p1297,34.005493,21.979021,12.03,30.870033,-8.891012,0.2698,203.257447,45.673981,123.63031,6.64,1.74,4.9,0.47
p1298,33.078339,20.809959,12.27,30.054571,-9.244612,0.2746,203.634674,46.920624,123.957153,7.16,1.77,5.39,0.47
p1299,42.041779,29.904254,12.14,24.920063,4.984191,0.3221,203.593537,52.080322,109.630615,8.52,1.57,6.95,0.44
p1300,45.438961,32.602983,12.84,28.937901,3.665082,0.3021,203.508484,48.017731,110.953613,6.62,1.58,5.04,0.46
p1301,43.922997,31.135343,12.79,31.399281,-0.263938,0.2862,203.591431,45.919861,114.504578,6.67,1.69,4.98,0.46
p1302,44.388798,31.348425,13.04,30.541948,0.806477,0.2913,203.619689,46.732513,113.693115,7.53,1.61,5.92,0.45
p1303,35.03186,22.726073,12.31,29.448647,-6.722574,0.2889,204.058594,48.915253,120.401123,7.88,1.83,6.05,0.47
p1304,39.958847,27.302178,12.66,29.070385,-1.768207,0.2987,203.672333,49.158203,115.399658,6.93,1.58,5.35,0.46
p1305,34.698887,21.204183,13.49,29.909517,-8.705334,0.2846,202.801025,48.328583,121.48584,7.86,1.66,6.2,0.47
p1306,21.780552,8.40467,13.38,22.833717,-14.429047,0.2971,199.316101,53.231201,125.915894,8.11,1.74,6.37,0.47
p1307,26.21468,12.980812,13.23,18.15004,-5.169228,0.3302,200.127533,57.895844,117.440491,6.1,1.63,4.47,0.44
p1308,22.309431,9.217898,13.09,22.909189,-13.691291,0.2956,199.70694,52.813782,125.840515,7.29,1.71,5.58,0.48
p1309,20.180372,9.021091,11.16,25.433296,-16.412205,0.2805,200.114716,50.260742,128.89447,8.15,1.86,6.29,0.48
p1310,31.361139,18.41075,12.95,26.549507,-8.138757,0.2883,200.026642,48.962402,120.857117,7.89,1.65,6.24,0.47
p1311,21.88504,42.674115,20.79,5.899361,36.774754,0.4087,193.728852,60.027496,86.848145,5.41,4.56,0.85,0.4
p1312,58.907139,46.590056,12.32,-1.020212,47.610268,0.5936,197.622955,80.798706,55.307922,5.33,2.22,3.11,0.37
p1313,26.349745,15.352342,11,17.600422,-2.24808,0.4378,176.869659,67.494385,86.677185,5.97,2.53,3.44,0.16
p1314,35.930462,-4.304351,40.23,6.49113,-10.795481,0.5504,184.76297,43.421593,35.469849,3.93,2.41,1.52,0.54
p1315,35.246483,10.438084,24.81,8.427198,2.010886,0.6088,185.006897,41.4804,26.657654,2.42,1.29,1.13,0.53
p1316,24.714283,3.842921,20.87,-1.797003,5.639924,0.6729,184.610168,51.715115,25.138184,1.65,3.92,2.27,0.55
p1317,35.397522,8.985647,26.41,2.717047,6.2686,0.6975,185.013214,47.212673,20.474854,2.6,2.01,0.59,0.48
p1318,23.602757,9.536144,14.07,5.007685,4.528459,0.6049,184.970306,44.909405,29.337402,3.96,3.31,0.65,0.58
p1319,26.230141,13.114929,13.12,6.866205,6.248724,0.6184,184.832092,43.024147,26.550781,4.39,2.51,1.88,0.54
p1320,30.025826,8.301623,21.72,5.334846,2.966777,0.6336,184.694763,44.585461,25.786438,3.84,2.63,1.21,0.61
p1321,35.084297,-9.788032,44.87,-7.379389,-2.408643,0.7144,184.858002,57.346352,22.92041,2.23,3.7,1.47,0.39
p1322,19.542034,8.221394,11.32,3.527326,4.694068,0.6114,184.841949,46.373493,29.472717,2.88,2.58,0.3,0.49
p1323,28.040579,5.637884,22.4,3.246378,2.391506,0.669,184.57785,46.624142,23.073181,3.62,2.83,0.79,0.63
p1324,40.161789,14.869662,25.29,6.645737,8.223925,0.6488,184.773773,43.259007,23.418213,3.97,3.44,0.53,0.58
p1325,34.720116,-3.380168,38.1,-1.122004,-2.258164,0.6837,184.287231,51.054817,23.622803,2.91,3.42,0.51,0.41
p1326,26.71166,14.662661,12.05,4.896561,9.7661,0.6122,184.618774,44.529949,28.209595,4.26,2.71,1.55,0.61
p1327,36.028297,4.486533,31.54,-3.037361,7.523894,0.6673,184.571839,52.348312,26.101562,2.73,3.55,0.82,0.43
p1328,41.662804,6.441872,35.22,5.267338,1.174534,0.5598,184.783173,44.398926,34.912292,3.38,2.97,0.41,0.44
p1329,29.246359,12.849017,16.4,3.741522,9.107495,0.6536,185.204865,46.03896,24.396729,3.68,2.77,0.91,0.62
p1330,31.175079,6.193524,24.98,-3.432757,9.626281,0.672,184.996124,52.62278,25.682129,1.84,3.13,1.29,0.52
p1331,37.321735,50.408672,13.09,24.432617,25.976055,0.4252,189.715302,61.997314,83.793396,5.97,2.37,3.6,0.23
p1332,31.820223,44.744536,12.92,27.371008,17.373528,0.4013,192.252503,61.725037,92.078796,6.04,2.56,3.48,0.25
p1333,32.347252,47.455753,15.11,27.447231,20.008522,0.4109,192.699982,62.338837,89.367371,6.36,2.51,3.85,0.25
p1334,33.638618,47.678224,14.04,20.69956,26.978664,0.4446,189.305603,65.712646,82.085999,7.66,2.71,4.95,0.25
p1335,31.101807,41.91549,10.81,13.963322,27.952168,0.4828,188.950866,73.845428,79.094849,10.6,2.34,8.26,0.23
p1336,33.923588,44.151158,10.23,15.515509,28.635649,0.477,191.555786,73.312134,80.389587,10.75,2.33,8.42,0.23
p1337,36.55072,49.419021,12.87,28.456722,20.962299,0.4098,190.585937,60.435822,87.027222,6.4,2.43,3.97,0.23
